Datetime,Change_1D_%,Volume_1D,Change_2D_%,Volume_2D,Change_3D_%,Volume_3D,Change_5D_%,Volume_5D,NextDay_Hour1_Return_%,NextDay_Hour1_Open_Positive,NextDay_Hour2_Return_%,NextDay_Hour2_Open_Positive,NextDay_Hour3_Return_%,NextDay_Hour3_Open_Positive
2024-02-13 00:00:00+00:00,-1.36,99227587.0,-1.4,145107698.0,-0.85,199306905.0,0.03,306991030.0,0.19,1.0,-0.11,0.0,-0.16,0.0
2024-02-14 00:00:00+00:00,0.91,63313403.0,-0.46,162540990.0,-0.51,208421101.0,0.12,307768250.0,0.08,1.0,0.04,1.0,0.23,1.0
2024-02-15 00:00:00+00:00,0.67,54701934.0,1.58,118015337.0,0.2,217242924.0,0.71,317322242.0,-0.26,0.0,0.07,1.0,0.14,1.0
2024-02-16 00:00:00+00:00,-0.49,65788410.0,0.17,120490344.0,1.08,183803747.0,-0.34,328911445.0,-0.33,0.0,-0.19,0.0,-0.56,0.0
2024-02-20 00:00:00+00:00,-0.55,64165048.0,-1.04,129953458.0,-0.38,184655392.0,-0.84,347196382.0,-0.04,0.0,0.04,1.0,-0.1,0.0
2024-02-21 00:00:00+00:00,0.09,50389894.0,-0.46,114554942.0,-0.95,180343352.0,0.62,298358689.0,0.38,1.0,0.39,1.0,0.5,1.0
2024-02-22 00:00:00+00:00,2.08,70557897.0,2.17,120947791.0,1.61,185112839.0,1.79,305603183.0,-0.01,0.0,-0.21,0.0,-0.2,0.0
2024-02-23 00:00:00+00:00,0.06,52749232.0,2.14,123307129.0,2.23,173697023.0,1.17,303650481.0,-0.08,0.0,-0.19,0.0,-0.11,0.0
2024-02-26 00:00:00+00:00,-0.36,44318392.0,-0.3,97067624.0,1.77,167625521.0,1.3,282180463.0,-0.06,0.0,-0.17,0.0,-0.2,0.0
2024-02-27 00:00:00+00:00,0.18,41651007.0,-0.18,85969399.0,-0.12,138718631.0,2.05,259666422.0,0.07,1.0,0.23,1.0,0.14,1.0
2024-02-28 00:00:00+00:00,-0.14,49212040.0,0.04,90863047.0,-0.32,135181439.0,1.81,258488568.0,-0.07,0.0,-0.17,0.0,-0.29,0.0
2024-02-29 00:00:00+00:00,0.36,66926675.0,0.22,116138715.0,0.4,157789722.0,0.09,254857346.0,0.27,1.0,0.36,1.0,0.5,1.0
2024-03-01 00:00:00+00:00,0.95,60250351.0,1.32,127177026.0,1.17,176389066.0,0.99,262358465.0,0.09,1.0,0.08,1.0,0.21,1.0
2024-03-04 00:00:00+00:00,-0.12,43812975.0,0.84,104063326.0,1.2,170990001.0,1.24,261853048.0,-0.36,0.0,-0.4,0.0,-0.35,0.0
2024-03-05 00:00:00+00:00,-1.0,67256494.0,-1.11,111069469.0,-0.17,171319820.0,0.05,287458535.0,-0.23,0.0,0.15,1.0,0.24,1.0
2024-03-06 00:00:00+00:00,0.53,61244014.0,-0.48,128500508.0,-0.59,172313483.0,0.72,299490509.0,0.2,1.0,0.25,1.0,0.26,1.0
2024-03-07 00:00:00+00:00,0.99,52745235.0,1.52,113989249.0,0.51,181245743.0,1.35,285309069.0,0.49,1.0,-0.13,0.0,-0.16,0.0
2024-03-08 00:00:00+00:00,-0.6,75891317.0,0.38,128636552.0,0.91,189880566.0,-0.21,300950035.0,-0.29,0.0,-0.19,0.0,0.01,1.0
2024-03-11 00:00:00+00:00,-0.1,51975738.0,-0.7,127867055.0,0.28,180612290.0,-0.2,309112798.0,0.31,1.0,0.53,1.0,0.32,1.0
2024-03-12 00:00:00+00:00,1.09,64990395.0,0.99,116966133.0,0.38,192857450.0,1.91,306846699.0,-0.13,0.0,-0.2,0.0,-0.16,0.0
2024-03-13 00:00:00+00:00,-0.16,48097179.0,0.93,113087574.0,0.83,165063312.0,1.21,293699864.0,-0.37,0.0,-0.5,0.0,-0.44,0.0
2024-03-14 00:00:00+00:00,-0.2,91500071.0,-0.36,139597250.0,0.72,204587645.0,0.02,332454700.0,0.04,1.0,0.1,1.0,-0.2,0.0
2024-03-15 00:00:00+00:00,-1.01,91858514.0,-1.21,183358585.0,-1.37,231455764.0,-0.39,348421897.0,0.23,1.0,0.13,1.0,0.03,1.0
2024-03-18 00:00:00+00:00,0.61,65397585.0,-0.4,157256099.0,-0.6,248756170.0,0.32,361843744.0,-0.13,0.0,0.1,1.0,0.36,1.0
2024-03-19 00:00:00+00:00,0.56,53178218.0,1.18,118575803.0,0.16,210434317.0,-0.2,350031567.0,0.11,1.0,0.09,1.0,-0.0,0.0
2024-03-20 00:00:00+00:00,0.9,60822037.0,1.47,114000255.0,2.09,179397840.0,0.86,362756425.0,0.07,1.0,0.0,1.0,0.12,1.0
2024-03-21 00:00:00+00:00,0.32,52686339.0,1.23,113508376.0,1.8,166686594.0,1.39,323942693.0,-0.06,0.0,-0.08,0.0,-0.13,0.0
2024-03-22 00:00:00+00:00,-0.16,51415395.0,0.16,104101734.0,1.07,164923771.0,2.26,283499574.0,0.12,1.0,0.16,1.0,0.13,1.0
2024-03-25 00:00:00+00:00,-0.28,39630335.0,-0.44,91045730.0,-0.12,143732069.0,1.35,257732324.0,-0.03,0.0,0.01,1.0,-0.02,0.0
2024-03-26 00:00:00+00:00,-0.22,50968706.0,-0.5,90599041.0,-0.66,142014436.0,0.56,255522812.0,-0.34,0.0,-0.39,0.0,-0.31,0.0
2024-03-27 00:00:00+00:00,0.87,66730865.0,0.65,117699571.0,0.36,157329906.0,0.53,261431640.0,-0.01,0.0,0.07,1.0,0.05,1.0
2024-03-28 00:00:00+00:00,-0.01,69492592.0,0.86,136223457.0,0.64,187192163.0,0.2,278237893.0,-0.16,0.0,-0.33,0.0,-0.35,0.0
2024-04-01 00:00:00+00:00,-0.17,52625525.0,-0.18,122118117.0,0.68,188848982.0,0.18,279448023.0,-0.21,0.0,-0.12,0.0,-0.16,0.0
2024-04-02 00:00:00+00:00,-0.65,65010594.0,-0.82,117636119.0,-0.83,187128711.0,-0.18,304828282.0,0.52,1.0,0.6,1.0,0.56,1.0
2024-04-03 00:00:00+00:00,0.1,53219054.0,-0.55,118229648.0,-0.72,170855173.0,0.13,307078630.0,-0.11,0.0,-0.15,0.0,-0.0,0.0
2024-04-04 00:00:00+00:00,-1.21,89196607.0,-1.12,142415661.0,-1.76,207426255.0,-1.93,329544372.0,0.19,1.0,0.66,1.0,1.0,1.0
2024-04-05 00:00:00+00:00,1.04,67399672.0,-0.18,156596279.0,-0.09,209815333.0,-0.9,327451452.0,0.07,1.0,0.07,1.0,-0.11,0.0
2024-04-08 00:00:00+00:00,0.05,42898290.0,1.1,110297962.0,-0.13,199494569.0,-0.68,317724217.0,-0.56,0.0,-0.87,0.0,-0.62,0.0
2024-04-09 00:00:00+00:00,0.12,59584759.0,0.17,102483049.0,1.22,169882721.0,0.09,312298382.0,0.23,1.0,0.2,1.0,-0.02,0.0
2024-04-10 00:00:00+00:00,-0.99,77681707.0,-0.87,137266466.0,-0.82,180164756.0,-1.0,336761035.0,-0.57,0.0,-0.37,0.0,-0.13,0.0
2024-04-11 00:00:00+00:00,0.76,61710272.0,-0.24,139391979.0,-0.12,198976738.0,0.97,309274700.0,-0.11,0.0,-0.16,0.0,-0.5,0.0
2024-04-12 00:00:00+00:00,-1.4,85063338.0,-0.65,146773610.0,-1.63,224455317.0,-1.46,326938366.0,-0.5,0.0,-0.69,0.0,-0.88,0.0
2024-04-15 00:00:00+00:00,-1.24,82225927.0,-2.62,167289265.0,-1.88,228999537.0,-2.73,366266003.0,-0.35,0.0,-0.15,0.0,-0.09,0.0
2024-04-16 00:00:00+00:00,-0.2,66877480.0,-1.43,149103407.0,-2.81,234166745.0,-3.04,373558724.0,-0.33,0.0,-0.78,0.0,-1.1,0.0
2024-04-17 00:00:00+00:00,-0.59,69333005.0,-0.79,136210485.0,-2.02,218436412.0,-2.65,365210022.0,0.01,1.0,0.25,1.0,0.13,1.0
2024-04-18 00:00:00+00:00,-0.2,66030512.0,-0.79,135363517.0,-0.99,202240997.0,-3.58,369530262.0,-0.2,0.0,-0.31,0.0,-0.85,0.0
2024-04-19 00:00:00+00:00,-0.88,87367846.0,-1.08,153398358.0,-1.67,222731363.0,-3.08,371834770.0,-0.28,0.0,-0.28,0.0,-0.01,0.0
2024-04-22 00:00:00+00:00,0.91,60211575.0,0.03,147579421.0,-0.18,213609933.0,-0.97,349820418.0,0.51,1.0,0.61,1.0,0.7,1.0
2024-04-23 00:00:00+00:00,1.2,54637739.0,2.13,114849314.0,1.23,202217160.0,0.43,337580677.0,-0.07,0.0,-0.38,0.0,-0.49,0.0
2024-04-24 00:00:00+00:00,-0.03,48576280.0,1.17,103214019.0,2.09,163425594.0,0.99,316823952.0,0.08,1.0,0.11,1.0,0.44,1.0
2024-04-25 00:00:00+00:00,-0.4,59441660.0,-0.44,108017940.0,0.76,162655679.0,0.79,310235100.0,0.34,1.0,0.37,1.0,0.5,1.0
2024-04-26 00:00:00+00:00,0.95,51775265.0,0.55,111216925.0,0.51,159793205.0,2.65,274642519.0,0.04,1.0,-0.08,0.0,0.03,1.0
2024-04-29 00:00:00+00:00,0.36,39202763.0,1.31,90978028.0,0.91,150419688.0,2.09,253633707.0,-0.05,0.0,-0.33,0.0,-0.37,0.0
2024-04-30 00:00:00+00:00,-1.57,65330548.0,-1.22,104533311.0,-0.28,156308576.0,-0.71,264326516.0,-0.12,0.0,-0.11,0.0,-0.07,0.0
2024-05-01 00:00:00+00:00,-0.35,73002745.0,-1.92,138333293.0,-1.57,177536056.0,-1.03,288752981.0,-0.42,0.0,-0.4,0.0,-0.36,0.0
2024-05-02 00:00:00+00:00,0.95,55801539.0,0.59,128804284.0,-0.99,194134832.0,0.31,285112860.0,-0.31,0.0,-0.3,0.0,-0.07,0.0
2024-05-03 00:00:00+00:00,1.24,63480101.0,2.2,119281640.0,1.84,192284385.0,0.6,296817696.0,0.11,1.0,0.07,1.0,0.08,1.0
2024-05-06 00:00:00+00:00,1.04,42366553.0,2.29,105846654.0,3.26,161648193.0,1.28,299981486.0,-0.05,0.0,0.08,1.0,0.12,1.0
2024-05-07 00:00:00+00:00,0.12,44519591.0,1.16,86886144.0,2.41,150366245.0,3.02,279170529.0,0.32,1.0,0.34,1.0,0.3,1.0
2024-05-08 00:00:00+00:00,-0.0,36305557.0,0.12,80825148.0,1.15,123191701.0,3.38,242473341.0,0.13,1.0,0.38,1.0,0.27,1.0
2024-05-09 00:00:00+00:00,0.57,38615590.0,0.57,74921147.0,0.69,119440738.0,2.99,225287392.0,-0.11,0.0,-0.16,0.0,-0.2,0.0
2024-05-10 00:00:00+00:00,0.14,41544805.0,0.71,80160395.0,0.7,116465952.0,1.87,203352096.0,-0.17,0.0,-0.27,0.0,-0.24,0.0
2024-05-13 00:00:00+00:00,0.01,33282620.0,0.15,74827425.0,0.72,113443015.0,0.84,194268163.0,0.21,1.0,0.16,1.0,-0.03,0.0
2024-05-14 00:00:00+00:00,0.46,46826165.0,0.47,80108785.0,0.61,121653590.0,1.18,196574737.0,0.11,1.0,0.43,1.0,0.42,1.0
2024-05-15 00:00:00+00:00,1.24,52172644.0,1.7,98998809.0,1.71,132281429.0,2.43,212441824.0,0.14,1.0,0.24,1.0,0.12,1.0
2024-05-16 00:00:00+00:00,-0.21,42581736.0,1.03,94754380.0,1.49,141580545.0,1.64,216407970.0,0.07,1.0,-0.01,0.0,-0.05,0.0
2024-05-17 00:00:00+00:00,0.15,49242849.0,-0.06,91824585.0,1.17,143997229.0,1.65,224106014.0,0.32,1.0,0.34,1.0,0.22,1.0
2024-05-20 00:00:00+00:00,0.11,31205580.0,0.26,80448429.0,0.05,123030165.0,1.75,222028974.0,0.14,1.0,0.23,1.0,0.17,1.0
2024-05-21 00:00:00+00:00,0.25,28441312.0,0.36,59646892.0,0.5,108889741.0,1.54,203644121.0,0.09,1.0,0.07,1.0,0.07,1.0
2024-05-22 00:00:00+00:00,-0.28,36363622.0,-0.04,64804934.0,0.07,96010514.0,0.01,187835099.0,-0.47,0.0,-0.46,0.0,-0.32,0.0
2024-05-23 00:00:00+00:00,-0.73,49641770.0,-1.01,86005392.0,-0.77,114446704.0,-0.51,194895133.0,0.14,1.0,0.35,1.0,0.37,1.0
2024-05-24 00:00:00+00:00,0.67,32784128.0,-0.06,82425898.0,-0.34,118789520.0,0.01,178436412.0,-0.13,0.0,-0.08,0.0,-0.09,0.0
2024-05-28 00:00:00+00:00,0.07,29979387.0,0.74,62763515.0,0.01,112405285.0,-0.03,177210219.0,0.2,1.0,0.15,1.0,0.22,1.0
2024-05-29 00:00:00+00:00,-0.71,36993310.0,-0.64,66972697.0,0.03,99756825.0,-0.98,185762217.0,-0.1,0.0,-0.11,0.0,-0.09,0.0
2024-05-30 00:00:00+00:00,-0.66,38049170.0,-1.37,75042480.0,-1.3,105021867.0,-1.36,187447765.0,-0.48,0.0,-0.66,0.0,-0.91,0.0
2024-05-31 00:00:00+00:00,0.91,65883785.0,0.24,103932955.0,-0.47,140926265.0,0.27,203689780.0,-0.16,0.0,-0.56,0.0,-0.96,0.0
2024-06-03 00:00:00+00:00,0.08,41928953.0,0.98,107812738.0,0.31,145861908.0,-0.33,212834605.0,0.1,1.0,-0.11,0.0,-0.09,0.0
2024-06-04 00:00:00+00:00,0.11,30399746.0,0.19,72328699.0,1.1,138212484.0,-0.28,213254964.0,-0.1,0.0,0.22,1.0,0.26,1.0
2024-06-05 00:00:00+00:00,1.19,38197851.0,1.31,68597597.0,1.38,110526550.0,1.62,214459505.0,0.01,1.0,-0.09,0.0,-0.23,0.0
2024-06-06 00:00:00+00:00,-0.0,26081619.0,1.19,64279470.0,1.3,94679216.0,2.3,202491954.0,0.18,1.0,0.24,1.0,0.42,1.0
2024-06-07 00:00:00+00:00,-0.13,35117340.0,-0.13,61198959.0,1.06,99396810.0,1.25,171725509.0,0.08,1.0,0.23,1.0,0.32,1.0
2024-06-10 00:00:00+00:00,0.32,30573256.0,0.19,65690596.0,0.19,91772215.0,1.5,160369812.0,0.0,0.0,0.13,1.0,0.02,1.0
2024-06-11 00:00:00+00:00,0.23,30297947.0,0.55,60871203.0,0.43,95988543.0,1.62,160268013.0,0.47,1.0,0.35,1.0,0.21,1.0
2024-06-12 00:00:00+00:00,0.82,50470388.0,1.06,80768335.0,1.38,111341591.0,1.25,172540550.0,-0.39,0.0,-0.36,0.0,-0.63,0.0
2024-06-13 00:00:00+00:00,0.2,34739171.0,1.02,85209559.0,1.26,115507506.0,1.46,181198102.0,-0.0,0.0,0.1,1.0,0.04,1.0
2024-06-14 00:00:00+00:00,0.06,30720209.0,0.26,65459380.0,1.09,115929768.0,1.64,176800971.0,0.04,1.0,0.32,1.0,0.61,1.0
2024-06-17 00:00:00+00:00,0.79,46296613.0,0.85,77016822.0,1.05,111755993.0,2.12,192524328.0,0.05,1.0,-0.01,0.0,0.04,1.0
2024-06-18 00:00:00+00:00,0.27,34216759.0,1.06,80513372.0,1.12,111233581.0,2.16,196443140.0,-0.07,0.0,-0.11,0.0,-0.45,0.0
2024-06-20 00:00:00+00:00,-0.28,53282210.0,-0.02,87498969.0,0.78,133795582.0,1.04,199254962.0,-0.01,0.0,0.0,1.0,0.16,1.0
2024-06-21 00:00:00+00:00,-0.52,48120689.0,-0.79,101402899.0,-0.53,135619658.0,0.32,212636480.0,0.2,1.0,0.33,1.0,0.3,1.0
2024-06-24 00:00:00+00:00,-0.28,37552459.0,-0.79,85673148.0,-1.07,138955358.0,-0.02,219468730.0,0.0,0.0,0.01,1.0,-0.07,0.0
2024-06-25 00:00:00+00:00,0.4,33430276.0,0.12,70982735.0,-0.39,119103424.0,-0.41,206602393.0,0.02,1.0,0.05,1.0,0.28,1.0
2024-06-26 00:00:00+00:00,0.14,30292656.0,0.53,63722932.0,0.26,101275391.0,-0.54,202678290.0,0.21,1.0,-0.01,0.0,0.09,1.0
2024-06-27 00:00:00+00:00,0.15,29008983.0,0.28,59301639.0,0.68,92731915.0,-0.11,178405063.0,0.43,1.0,0.1,1.0,-0.03,0.0
2024-06-28 00:00:00+00:00,-0.41,59650141.0,-0.26,88659124.0,-0.13,118951780.0,-0.01,189934515.0,-0.24,0.0,-0.26,0.0,-0.08,0.0
2024-07-01 00:00:00+00:00,0.24,32243368.0,-0.18,91893509.0,-0.03,120902492.0,0.5,184625424.0,0.3,1.0,0.43,1.0,0.39,1.0
2024-07-02 00:00:00+00:00,0.66,33051626.0,0.9,65294994.0,0.48,124945135.0,0.77,184246774.0,0.09,1.0,0.24,1.0,0.45,1.0
2024-07-03 00:00:00+00:00,0.4,17372461.0,1.06,50424087.0,1.3,82667455.0,1.03,171326579.0,0.06,1.0,0.21,1.0,0.33,1.0
2024-07-05 00:00:00+00:00,0.65,34006809.0,1.04,51379270.0,1.71,84430896.0,1.53,176324405.0,0.01,1.0,-0.01,0.0,-0.15,0.0
2024-07-08 00:00:00+00:00,0.12,25810105.0,0.76,59816914.0,1.16,77189375.0,2.07,142484369.0,-0.04,0.0,-0.04,0.0,0.08,1.0
2024-07-09 00:00:00+00:00,0.09,23799656.0,0.21,49609761.0,0.85,83616570.0,1.92,134040657.0,0.05,1.0,0.11,1.0,0.34,1.0
2024-07-10 00:00:00+00:00,0.97,31682835.0,1.07,55482491.0,1.18,81292596.0,2.24,132671866.0,-0.3,0.0,-0.73,0.0,-0.75,0.0
2024-07-11 00:00:00+00:00,-0.86,45580836.0,0.1,77263671.0,0.19,101063327.0,0.96,160880241.0,0.39,1.0,0.73,1.0,0.54,1.0
2024-07-12 00:00:00+00:00,0.63,43596859.0,-0.24,89177695.0,0.73,120860530.0,0.94,170470291.0,0.12,1.0,0.3,1.0,0.15,1.0
2024-07-15 00:00:00+00:00,0.28,33987896.0,0.91,77584755.0,0.04,123165591.0,1.11,178648082.0,-0.04,0.0,0.12,1.0,-0.04,0.0
2024-07-16 00:00:00+00:00,0.6,31387313.0,0.88,65375209.0,1.51,108972068.0,1.62,186235739.0,-0.1,0.0,-0.12,0.0,-0.34,0.0
2024-07-17 00:00:00+00:00,-1.4,45754094.0,-0.81,77141407.0,-0.53,111129303.0,-0.77,200306998.0,0.06,1.0,-0.84,0.0,-1.0,0.0
2024-07-18 00:00:00+00:00,-0.77,49064981.0,-2.16,94819075.0,-1.57,126206388.0,-0.68,203791143.0,-0.24,0.0,-0.5,0.0,-0.43,0.0
2024-07-19 00:00:00+00:00,-0.67,55022555.0,-1.44,104087536.0,-2.81,149841630.0,-1.96,215216839.0,0.04,1.0,-0.23,0.0,-0.15,0.0
2024-07-22 00:00:00+00:00,1.04,35067603.0,0.36,90090158.0,-0.41,139155139.0,-1.22,216296546.0,0.26,1.0,0.34,1.0,0.09,1.0
2024-07-23 00:00:00+00:00,-0.17,28215677.0,0.87,63283280.0,0.19,118305835.0,-1.97,213124910.0,-0.51,0.0,-0.75,0.0,-0.85,0.0
2024-07-24 00:00:00+00:00,-2.26,58656734.0,-2.42,86872411.0,-1.41,121940014.0,-2.83,226027550.0,-0.14,0.0,0.35,1.0,0.89,1.0
2024-07-25 00:00:00+00:00,-0.53,53546469.0,-2.78,112203203.0,-2.94,140418880.0,-2.59,230509038.0,0.25,1.0,0.17,1.0,0.61,1.0
2024-07-26 00:00:00+00:00,1.12,78894048.0,0.59,132440517.0,-1.69,191097251.0,-0.83,254380531.0,-0.12,0.0,-0.34,0.0,-0.0,0.0
2024-07-29 00:00:00+00:00,0.07,31548320.0,1.19,110442368.0,0.66,163988837.0,-1.78,250861248.0,-0.24,0.0,-0.75,0.0,-1.0,0.0
2024-07-30 00:00:00+00:00,-0.52,39753411.0,-0.45,71301731.0,0.66,150195779.0,-2.13,262398982.0,0.24,1.0,0.39,1.0,0.28,1.0
2024-07-31 00:00:00+00:00,1.57,54824632.0,1.04,94578043.0,1.11,126126363.0,1.7,258566880.0,-0.5,0.0,-1.16,0.0,-1.36,0.0
2024-08-01 00:00:00+00:00,-1.34,92894351.0,0.21,147718983.0,-0.32,187472394.0,0.87,297914762.0,-0.98,0.0,-1.18,0.0,-0.57,0.0
2024-08-02 00:00:00+00:00,-1.85,72587787.0,-3.17,165482138.0,-1.65,220306770.0,-2.09,291608501.0,0.71,1.0,1.7,1.0,2.46,1.0
2024-08-05 00:00:00+00:00,-2.92,123143937.0,-4.72,195731724.0,-6.0,288626075.0,-5.02,383204118.0,0.71,1.0,0.62,1.0,1.3,1.0
2024-08-06 00:00:00+00:00,0.92,69644784.0,-2.03,192788721.0,-3.84,265376508.0,-3.64,413095491.0,0.05,1.0,0.2,1.0,-0.15,0.0
2024-08-07 00:00:00+00:00,-0.68,60223842.0,0.24,129868626.0,-2.69,253012563.0,-5.77,418494701.0,0.76,1.0,0.75,1.0,0.86,1.0
2024-08-08 00:00:00+00:00,2.31,53850679.0,1.62,114074521.0,2.56,183719305.0,-2.29,379451029.0,0.15,1.0,0.19,1.0,0.09,1.0
2024-08-09 00:00:00+00:00,0.43,39237801.0,2.75,93088480.0,2.05,153312322.0,-0.02,346101043.0,-0.0,0.0,-0.25,0.0,-0.02,0.0
2024-08-12 00:00:00+00:00,0.07,37118316.0,0.5,76356117.0,2.82,130206796.0,3.06,260075422.0,0.18,1.0,0.4,1.0,0.59,1.0
2024-08-13 00:00:00+00:00,1.64,43876733.0,1.71,80995049.0,2.14,120232850.0,3.8,234307371.0,-0.18,0.0,0.06,1.0,-0.04,0.0
2024-08-14 00:00:00+00:00,0.33,37345589.0,1.97,81222322.0,2.04,118340638.0,4.85,211429118.0,0.16,1.0,0.34,1.0,0.56,1.0
2024-08-15 00:00:00+00:00,1.71,52024431.0,2.04,89370020.0,3.71,133246753.0,4.23,209602870.0,0.28,1.0,0.23,1.0,0.45,1.0
2024-08-16 00:00:00+00:00,0.22,37331920.0,1.93,89356351.0,2.26,126701940.0,4.01,207696989.0,0.11,1.0,0.32,1.0,0.37,1.0
2024-08-19 00:00:00+00:00,0.96,32821241.0,1.17,70153161.0,2.9,122177592.0,4.93,203399914.0,-0.01,0.0,-0.21,0.0,-0.1,0.0
2024-08-20 00:00:00+00:00,-0.17,29549307.0,0.79,62370548.0,1.0,99702468.0,3.06,189072488.0,0.07,1.0,0.04,1.0,-0.06,0.0
2024-08-21 00:00:00+00:00,0.37,34453214.0,0.2,64002521.0,1.16,96823762.0,3.11,186180113.0,-0.26,0.0,-0.6,0.0,-0.51,0.0
2024-08-22 00:00:00+00:00,-0.8,44138748.0,-0.43,78591962.0,-0.6,108141269.0,0.57,178294430.0,0.56,1.0,0.38,1.0,-0.17,0.0
2024-08-23 00:00:00+00:00,1.06,43680395.0,0.25,87819143.0,0.62,122272357.0,1.41,184642905.0,-0.23,0.0,-0.45,0.0,-0.36,0.0
2024-08-26 00:00:00+00:00,-0.24,31135838.0,0.81,74816233.0,0.01,118954981.0,0.21,182957502.0,0.28,1.0,0.23,1.0,0.24,1.0
2024-08-27 00:00:00+00:00,0.14,28236764.0,-0.1,59372602.0,0.96,103052997.0,0.52,181644959.0,-0.02,0.0,-0.52,0.0,-0.66,0.0
2024-08-28 00:00:00+00:00,-0.57,32068905.0,-0.43,60305669.0,-0.67,91441507.0,-0.42,179260650.0,0.25,1.0,0.32,1.0,0.53,1.0
2024-08-29 00:00:00+00:00,-0.01,33781518.0,-0.58,65850423.0,-0.43,94087187.0,0.38,168903420.0,0.09,1.0,-0.28,0.0,-0.47,0.0
2024-08-30 00:00:00+00:00,0.94,44019602.0,0.94,77801120.0,0.36,109870025.0,0.26,169242627.0,-0.59,0.0,-0.73,0.0,-0.86,0.0
2024-09-03 00:00:00+00:00,-2.02,51691128.0,-1.1,95710730.0,-1.11,129492248.0,-1.53,189797917.0,0.42,1.0,0.35,1.0,0.35,1.0
2024-09-04 00:00:00+00:00,-0.24,39911024.0,-2.26,91602152.0,-1.34,135621754.0,-1.9,201472177.0,0.3,1.0,-0.61,0.0,-0.5,0.0
2024-09-05 00:00:00+00:00,-0.23,37156595.0,-0.47,77067619.0,-2.48,128758747.0,-1.57,206559867.0,-0.95,0.0,-1.53,0.0,-1.83,0.0
2024-09-06 00:00:00+00:00,-1.66,59702610.0,-1.89,96859205.0,-2.13,136770229.0,-3.2,232480959.0,0.05,1.0,-0.04,0.0,0.45,1.0
2024-09-09 00:00:00+00:00,1.11,35358515.0,-0.57,95061125.0,-0.8,132217720.0,-3.04,223819872.0,-0.23,0.0,-0.17,0.0,-0.74,0.0
2024-09-10 00:00:00+00:00,0.44,33611701.0,1.55,68970216.0,-0.14,128672826.0,-0.6,205740445.0,-1.19,0.0,-0.97,0.0,-0.17,0.0
2024-09-11 00:00:00+00:00,1.01,63707515.0,1.45,97319216.0,2.58,132677731.0,0.64,229536936.0,0.23,1.0,0.08,1.0,0.16,1.0
2024-09-12 00:00:00+00:00,0.84,44304315.0,1.86,108011830.0,2.3,141623531.0,1.72,236684656.0,0.27,1.0,0.4,1.0,0.35,1.0
2024-09-13 00:00:00+00:00,0.53,32524987.0,1.37,76829302.0,2.39,140536817.0,3.99,209507033.0,-0.05,0.0,-0.16,0.0,-0.06,0.0
2024-09-16 00:00:00+00:00,0.16,33872199.0,0.69,66397186.0,1.53,110701501.0,3.01,208020717.0,0.15,1.0,0.01,1.0,-0.24,0.0
2024-09-17 00:00:00+00:00,0.04,40037328.0,0.2,73909527.0,0.73,106434514.0,2.6,214446344.0,-0.11,0.0,-0.17,0.0,-0.13,0.0
2024-09-18 00:00:00+00:00,-0.31,52326250.0,-0.27,92363578.0,-0.11,126235777.0,1.26,203065079.0,0.06,1.0,-0.02,0.0,0.12,1.0
2024-09-19 00:00:00+00:00,1.71,63371875.0,1.39,115698125.0,1.43,155735453.0,2.13,222132639.0,-0.11,0.0,-0.33,0.0,0.02,1.0
2024-09-20 00:00:00+00:00,-0.49,61745830.0,1.2,125117705.0,0.89,177443955.0,1.09,251353482.0,0.13,1.0,0.12,1.0,-0.02,0.0
2024-09-23 00:00:00+00:00,0.27,28962956.0,-0.23,90708786.0,1.48,154080661.0,1.2,246444239.0,-0.39,0.0,-0.11,0.0,0.0,1.0
2024-09-24 00:00:00+00:00,0.28,37049846.0,0.55,66012802.0,0.06,127758632.0,1.44,243456757.0,-0.11,0.0,-0.17,0.0,-0.19,0.0
2024-09-25 00:00:00+00:00,-0.22,31938813.0,0.07,68988659.0,0.33,97951615.0,1.54,223069320.0,-0.22,0.0,-0.44,0.0,-0.46,0.0
2024-09-26 00:00:00+00:00,0.39,39788500.0,0.18,71727313.0,0.46,108777159.0,0.23,199485945.0,0.1,1.0,0.01,1.0,-0.18,0.0
2024-09-27 00:00:00+00:00,-0.15,33620599.0,0.25,73409099.0,0.03,105347912.0,0.58,171360714.0,0.09,1.0,0.2,1.0,0.26,1.0
2024-09-30 00:00:00+00:00,0.46,47853839.0,0.31,81474438.0,0.71,121262938.0,0.77,190251597.0,-0.95,0.0,-0.87,0.0,-0.72,0.0
2024-10-01 00:00:00+00:00,-0.93,64954785.0,-0.48,112808624.0,-0.62,146429223.0,-0.45,218156536.0,0.11,1.0,0.32,1.0,0.31,1.0
2024-10-02 00:00:00+00:00,0.03,33178450.0,-0.9,98133235.0,-0.45,145987074.0,-0.2,219396173.0,-0.03,0.0,0.02,1.0,0.24,1.0
2024-10-03 00:00:00+00:00,-0.19,36657671.0,-0.16,69836121.0,-1.09,134790906.0,-0.78,216265344.0,-0.62,0.0,-0.62,0.0,-0.44,0.0
2024-10-04 00:00:00+00:00,0.91,38201489.0,0.72,74859160.0,0.74,108037610.0,0.26,220846234.0,0.04,1.0,0.06,1.0,-0.06,0.0
2024-10-07 00:00:00+00:00,-0.89,40523728.0,0.01,78725217.0,-0.18,115382888.0,-1.08,213516123.0,0.08,1.0,0.25,1.0,0.28,1.0
